0.238752,	l_wrist,	0.552898,	-0.901358,	0.583771,	0.565654,	-0.711884,	0.439067
0.489891,	l_wrist,	0.560904,	-0.923929,	0.566792,	0.652550,	-0.719739,	0.131016
0.724432,	l_wrist,	0.594044,	-0.874576,	0.702524,	0.875085,	-0.271243,	0.988542
0.821693,	l_wrist,	0.583525,	-0.871017,	0.702743,	0.758008,	-0.137849,	1.030158
0.863282,	l_wrist,	0.578816,	-0.870047,	0.702596,	0.694271,	-0.085799,	1.044475
0.945911,	l_wrist,	0.575565,	-0.870151,	0.703684,	0.650725,	-0.012477,	1.095469
0.965050,	l_wrist,	0.571742,	-0.869590,	0.702876,	0.586848,	0.014473,	1.089561
0.970740,	l_wrist,	0.577039,	-0.870681,	0.704500,	0.678062,	0.000909,	1.119785
1.029035,	l_wrist,	0.575666,	-0.870873,	0.705191,	0.659176,	0.049754,	1.157278
0.980288,	l_wrist,	0.575742,	-0.870733,	0.704888,	0.656536,	0.008584,	1.130609
0.299512,	l_wrist,	0.605717,	-0.875791,	0.678402,	0.780281,	-0.632420,	0.676041
0.365087,	l_wrist,	0.602016,	-0.873744,	0.672430,	0.792237,	-0.564613,	0.633160
0.423036,	l_wrist,	0.568430,	-0.888811,	0.612185,	0.654362,	-0.518138,	0.427315
0.609021,	l_wrist,	0.566427,	-0.912976,	0.575153,	0.736512,	-0.547778,	0.118417
0.131918,	l_wrist,	0.606054,	-0.886407,	0.708830,	0.683679,	-0.802595,	0.774801
0.243660,	LARM_LINK6,	0.588734,	-0.933547,	0.616209,	0.726976,	-0.736556,	0.654332
0.147199,	LARM_LINK6,	0.588025,	-0.932704,	0.610220,	0.665933,	-0.807893,	0.614722
0.245429,	LARM_LINK6,	0.577894,	-0.930118,	0.553349,	0.572052,	-0.717806,	0.430367
0.474152,	LARM_LINK6,	0.581544,	-0.937322,	0.547031,	0.674059,	-0.731998,	0.129774
0.810719,	LARM_LINK6,	0.585266,	-0.933393,	0.621097,	0.876617,	-0.270434,	0.985605
0.910732,	LARM_LINK6,	0.582505,	-0.932462,	0.621044,	0.758995,	-0.136856,	1.027608
0.953083,	LARM_LINK6,	0.581266,	-0.932200,	0.620962,	0.695126,	-0.084651,	1.041751
1.037198,	LARM_LINK6,	0.580407,	-0.932237,	0.621213,	0.650917,	-0.012150,	1.094762
1.056177,	LARM_LINK6,	0.579395,	-0.932076,	0.620979,	0.587092,	0.015037,	1.088341
1.062458,	LARM_LINK6,	0.580803,	-0.932376,	0.621411,	0.678268,	0.001228,	1.119108
1.121520,	LARM_LINK6,	0.580449,	-0.932418,	0.621550,	0.659474,	0.050269,	1.156233
1.072537,	LARM_LINK6,	0.580463,	-0.932388,	0.621493,	0.656937,	0.009271,	1.129197
0.359409,	LARM_LINK6,	0.588321,	-0.933155,	0.615524,	0.783338,	-0.634116,	0.656982
0.413335,	LARM_LINK6,	0.585260,	-0.929416,	0.560909,	0.758040,	-0.554443,	0.541202
0.435951,	LARM_LINK6,	0.581183,	-0.929004,	0.556392,	0.656818,	-0.522750,	0.417503
0.598357,	LARM_LINK6,	0.583152,	-0.934138,	0.549615,	0.757604,	-0.560787,	0.115787
0.220928,	LARM_LINK6,	0.587639,	-0.936701,	0.623670,	0.698476,	-0.799869,	0.757091
0.243420,	LHAND_LINK0,	0.599187,	-0.913153,	0.540053,	0.729136,	-0.732327,	0.638382
0.257160,	LHAND_LINK0,	0.598740,	-0.912552,	0.539503,	0.732082,	-0.716222,	0.638527
0.123245,	LHAND_LINK0,	0.582162,	-0.896301,	0.519191,	0.637556,	-0.786611,	0.528609
0.192383,	LHAND_LINK0,	0.569153,	-0.895803,	0.504689,	0.569801,	-0.721289,	0.423720
0.414492,	LHAND_LINK0,	0.574900,	-0.909315,	0.491491,	0.657976,	-0.725388,	0.129451
0.782364,	LHAND_LINK0,	0.595090,	-0.918317,	0.549407,	0.902821,	-0.475667,	1.116378
0.828747,	LHAND_LINK0,	0.593609,	-0.912158,	0.543676,	0.877518,	-0.268248,	0.981393
0.926447,	LHAND_LINK0,	0.574843,	-0.898209,	0.532410,	0.758745,	-0.134251,	1.023176
0.966998,	LHAND_LINK0,	0.572734,	-0.897655,	0.532184,	0.694725,	-0.081914,	1.036930
1.051430,	LHAND_LINK0,	0.570462,	-0.897481,	0.532279,	0.621188,	-0.004206,	1.084541
1.068594,	LHAND_LINK0,	0.569527,	-0.897324,	0.532082,	0.586833,	0.016256,	1.086126
1.078624,	LHAND_LINK0,	0.571927,	-0.897926,	0.532781,	0.678155,	0.001969,	1.117874
1.138069,	LHAND_LINK0,	0.571309,	-0.897929,	0.532885,	0.659283,	0.051443,	1.154298
1.088873,	LHAND_LINK0,	0.571340,	-0.897918,	0.532863,	0.656682,	0.010839,	1.126599
